TargetID	TargetLocation
Birc5_2501	chr11:117549251-118155743
Birc5_2502	chr11:117549251-118155743
Birc5_2515	chr11:117549251-118155743
Birc5_2516	chr11:117549251-118155743
Birc5_2537	chr11:117549251-118155743
Birc5_2538	chr11:117549251-118155743
Birc5_2539	chr11:117549251-118155743
Birc5_2540	chr11:117549251-118155743
Birc5_2541	chr11:117549251-118155743
Birc5_2542	chr11:117549251-118155743
Birc5_2543	chr11:117549251-118155743
Birc5_2544	chr11:117549251-118155743
Birc5_2545	chr11:117549251-118155743
Birc5_2547	chr11:117549251-118155743
Birc5_2548	chr11:117549251-118155743
Birc5_2549	chr11:117549251-118155743
Birc5_2552	chr11:117549251-118155743
Birc5_2553	chr11:117549251-118155743
Birc5_2557	chr11:117549251-118155743
Birc5_2561	chr11:117549251-118155743
Birc5_2562	chr11:117549251-118155743
Birc5_2563	chr11:117549251-118155743
Birc5_2586	chr11:117549251-118155743
Birc5_2593	chr11:117549251-118155743
Birc5_2594	chr11:117549251-118155743
Birc5_2624	chr11:117549251-118155743
Birc5_2635	chr11:117549251-118155743
Birc5_2636	chr11:117549251-118155743
Birc5_2654	chr11:117549251-118155743
Gaa_1736_Sgsh_1219_Slc26a11_1148	chr11:118967887-119585454
Gaa_1737_Sgsh_1220_Slc26a11_1149	chr11:118967887-119585454
Gaa_1744_Sgsh_1227_Slc26a11_1156	chr11:118967887-119585454
Gaa_1745_Sgsh_1228_Slc26a11_1157	chr11:118967887-119585454
Gaa_1746_Sgsh_1229_Slc26a11_1158	chr11:118967887-119585454
Gaa_1756_Sgsh_1239_Slc26a11_1168	chr11:118967887-119585454
Gaa_1757_Sgsh_1240_Slc26a11_1169	chr11:118967887-119585454
Gaa_1761_Sgsh_1244_Slc26a11_1173	chr11:118967887-119585454
Gaa_1766_Sgsh_1249_Slc26a11_1178	chr11:118967887-119585454
Gaa_1767_Sgsh_1250_Slc26a11_1179	chr11:118967887-119585454
Gaa_1769_Sgsh_1252_Slc26a11_1181	chr11:118967887-119585454
Gaa_1772_Sgsh_1255_Slc26a11_1184	chr11:118967887-119585454
Gaa_1782_Sgsh_1265_Slc26a11_1194	chr11:118967887-119585454
Gaa_1787_Sgsh_1270_Slc26a11_1199	chr11:118967887-119585454
Gaa_1800_Sgsh_1283_Slc26a11_1212	chr11:118967887-119585454
Gaa_1802_Sgsh_1285_Slc26a11_1214	chr11:118967887-119585454
Gaa_1803_Sgsh_1286_Slc26a11_1215	chr11:118967887-119585454
Gaa_1804_Sgsh_1287_Slc26a11_1216	chr11:118967887-119585454
Gaa_1806_Sgsh_1289_Slc26a11_1218	chr11:118967887-119585454
Gaa_1807_Sgsh_1290_Slc26a11_1219	chr11:118967887-119585454
Gaa_1809_Sgsh_1292_Slc26a11_1221	chr11:118967887-119585454
Gaa_1817_Sgsh_1300_Slc26a11_1229	chr11:118967887-119585454
Gaa_1825_Sgsh_1308_Slc26a11_1237	chr11:118967887-119585454
Gaa_1826_Sgsh_1309_Slc26a11_1238	chr11:118967887-119585454
Gaa_1846_Sgsh_1329_Slc26a11_1258	chr11:118967887-119585454
Gaa_1851_Sgsh_1334_Slc26a11_1263	chr11:118967887-119585454
Gaa_1852_Sgsh_1335_Slc26a11_1264	chr11:118967887-119585454
Gaa_1856_Sgsh_1339_Slc26a11_1268	chr11:118967887-119585454
Gaa_1857_Sgsh_1340_Slc26a11_1269	chr11:118967887-119585454
Gaa_1858_Sgsh_1341_Slc26a11_1270	chr11:118967887-119585454
Gaa_1859_Sgsh_1342_Slc26a11_1271	chr11:118967887-119585454
Gaa_1867_Sgsh_1350_Slc26a11_1279	chr11:118967887-119585454
Gaa_1870_Sgsh_1353_Slc26a11_1282	chr11:118967887-119585454
Gaa_1871_Sgsh_1354_Slc26a11_1283	chr11:118967887-119585454
Gaa_1875_Sgsh_1358_Slc26a11_1287	chr11:118967887-119585454
Gaa_1876_Sgsh_1359_Slc26a11_1288	chr11:118967887-119585454
Gaa_1877_Sgsh_1360_Slc26a11_1289	chr11:118967887-119585454
Gaa_1878_Sgsh_1361_Slc26a11_1290	chr11:118967887-119585454
Gaa_1879_Sgsh_1362_Slc26a11_1291	chr11:118967887-119585454
Gaa_1880_Sgsh_1363_Slc26a11_1292	chr11:118967887-119585454
Gaa_1894_Sgsh_1377_Slc26a11_1306	chr11:118967887-119585454
Gaa_1895_Sgsh_1378_Slc26a11_1307	chr11:118967887-119585454
Gaa_1896_Sgsh_1379_Slc26a11_1308	chr11:118967887-119585454
Gaa_1897_Sgsh_1380_Slc26a11_1309	chr11:118967887-119585454
Gaa_1898_Sgsh_1381_Slc26a11_1310	chr11:118967887-119585454
Gaa_1900_Sgsh_1383_Slc26a11_1312	chr11:118967887-119585454
Gaa_1901_Sgsh_1384_Slc26a11_1313	chr11:118967887-119585454
Gaa_1905_Sgsh_1388_Slc26a11_1317	chr11:118967887-119585454
Gaa_1918_Sgsh_1401_Slc26a11_1330	chr11:118967887-119585454
Gaa_1919_Sgsh_1402_Slc26a11_1331	chr11:118967887-119585454
Gaa_1920_Sgsh_1403_Slc26a11_1332	chr11:118967887-119585454
Gaa_1934_Sgsh_1417_Slc26a11_1346	chr11:118967887-119585454
Gaa_1939_Sgsh_1422_Slc26a11_1351	chr11:118967887-119585454
Gaa_1940_Sgsh_1423_Slc26a11_1352	chr11:118967887-119585454
Gaa_1941_Sgsh_1424_Slc26a11_1353	chr11:118967887-119585454
Gaa_1943_Sgsh_1426_Slc26a11_1355	chr11:118967887-119585454
Gaa_1955_Sgsh_1438_Slc26a11_1367	chr11:118967887-119585454
Gaa_1956_Sgsh_1439_Slc26a11_1368	chr11:118967887-119585454
Gaa_1957_Sgsh_1440_Slc26a11_1369	chr11:118967887-119585454
Gaa_1958_Sgsh_1441_Slc26a11_1370	chr11:118967887-119585454
Gaa_1963_Sgsh_1446_Slc26a11_1375	chr11:118967887-119585454
Gaa_1965_Sgsh_1448_Slc26a11_1377	chr11:118967887-119585454
Gaa_1966_Sgsh_1449_Slc26a11_1378	chr11:118967887-119585454
Gaa_1967_Sgsh_1450_Slc26a11_1379	chr11:118967887-119585454
Gaa_1968_Sgsh_1451_Slc26a11_1380	chr11:118967887-119585454
Gaa_1971_Sgsh_1454_Slc26a11_1383	chr11:118967887-119585454
Gaa_1972_Sgsh_1455_Slc26a11_1384	chr11:118967887-119585454
Gaa_1974_Sgsh_1457_Slc26a11_1386	chr11:118967887-119585454
Gaa_1980_Sgsh_1463_Slc26a11_1392	chr11:118967887-119585454
Gaa_1981_Sgsh_1464_Slc26a11_1393	chr11:118967887-119585454
Gaa_2008_Sgsh_1491_Slc26a11_1420	chr11:118967887-119585454
Gaa_2009_Sgsh_1492_Slc26a11_1421	chr11:118967887-119585454
Gaa_2010_Sgsh_1493_Slc26a11_1422	chr11:118967887-119585454
Gaa_2019_Sgsh_1502_Slc26a11_1431	chr11:118967887-119585454
Gaa_2020_Sgsh_1503_Slc26a11_1432	chr11:118967887-119585454
Gaa_2021_Sgsh_1504_Slc26a11_1433	chr11:118967887-119585454
Gaa_2023_Sgsh_1506_Slc26a11_1435	chr11:118967887-119585454
Gaa_2024_Sgsh_1507_Slc26a11_1436	chr11:118967887-119585454
Gaa_2030_Sgsh_1513_Slc26a11_1442	chr11:118967887-119585454
Gaa_2032_Sgsh_1515_Slc26a11_1444	chr11:118967887-119585454
Gaa_2042_Sgsh_1525_Slc26a11_1454	chr11:118967887-119585454
Gaa_2043_Sgsh_1526_Slc26a11_1455	chr11:118967887-119585454
Gaa_2044_Sgsh_1527_Slc26a11_1456	chr11:118967887-119585454
Gaa_2049_Sgsh_1532_Slc26a11_1461	chr11:118967887-119585454
Gaa_2050_Sgsh_1533_Slc26a11_1462	chr11:118967887-119585454
Gaa_2051_Sgsh_1534_Slc26a11_1463	chr11:118967887-119585454
Gaa_2052_Sgsh_1535_Slc26a11_1464	chr11:118967887-119585454
Gaa_2053_Sgsh_1536_Slc26a11_1465	chr11:118967887-119585454
Gaa_2054_Sgsh_1537_Slc26a11_1466	chr11:118967887-119585454
Gaa_2072_Sgsh_1555_Slc26a11_1484	chr11:118967887-119585454
Gaa_2073_Sgsh_1556_Slc26a11_1485	chr11:118967887-119585454
Gaa_2080_Sgsh_1563_Slc26a11_1492	chr11:118967887-119585454
Gaa_2081_Sgsh_1564_Slc26a11_1493	chr11:118967887-119585454
Gaa_2082_Sgsh_1565_Slc26a11_1494	chr11:118967887-119585454
Gaa_2083_Sgsh_1566_Slc26a11_1495	chr11:118967887-119585454
Gaa_2084_Sgsh_1567_Slc26a11_1496	chr11:118967887-119585454
Gaa_2085_Sgsh_1568_Slc26a11_1497	chr11:118967887-119585454
Gaa_2086_Sgsh_1569_Slc26a11_1498	chr11:118967887-119585454
Gaa_2087_Sgsh_1570_Slc26a11_1499	chr11:118967887-119585454
Gaa_2088_Sgsh_1571_Slc26a11_1500	chr11:118967887-119585454
Gaa_2105_Sgsh_1588_Slc26a11_1517	chr11:118967887-119585454
Gaa_2110_Sgsh_1593_Slc26a11_1522	chr11:118967887-119585454
Gaa_2112_Sgsh_1595_Slc26a11_1524	chr11:118967887-119585454
Gaa_2113_Sgsh_1596_Slc26a11_1525	chr11:118967887-119585454
Gaa_2115_Sgsh_1598_Slc26a11_1527	chr11:118967887-119585454
Gaa_2117_Sgsh_1600_Slc26a11_1529	chr11:118967887-119585454
Gaa_2118_Sgsh_1601_Slc26a11_1530	chr11:118967887-119585454
Gaa_2119_Sgsh_1602_Slc26a11_1531	chr11:118967887-119585454
Gaa_2121_Sgsh_1604_Slc26a11_1533	chr11:118967887-119585454
Gaa_2136_Sgsh_1619_Slc26a11_1548	chr11:118967887-119585454
Gaa_2137_Sgsh_1620_Slc26a11_1549	chr11:118967887-119585454
Gaa_2138_Sgsh_1621_Slc26a11_1550	chr11:118967887-119585454
Gaa_2139_Sgsh_1622_Slc26a11_1551	chr11:118967887-119585454
Gaa_2141_Sgsh_1624_Slc26a11_1553	chr11:118967887-119585454
Gaa_2142_Sgsh_1625_Slc26a11_1554	chr11:118967887-119585454
Gaa_2147_Sgsh_1630_Slc26a11_1559	chr11:118967887-119585454
Gaa_2155_Sgsh_1638_Slc26a11_1567	chr11:118967887-119585454
Gaa_2156_Sgsh_1639_Slc26a11_1568	chr11:118967887-119585454
Gaa_2157_Sgsh_1640_Slc26a11_1569	chr11:118967887-119585454
Gaa_2158_Sgsh_1641_Slc26a11_1570	chr11:118967887-119585454
Gaa_2159_Sgsh_1642_Slc26a11_1571	chr11:118967887-119585454
Gaa_2164_Sgsh_1647_Slc26a11_1576	chr11:118967887-119585454
Gaa_2167_Sgsh_1650_Slc26a11_1579	chr11:118967887-119585454
Gaa_2181_Sgsh_1664_Slc26a11_1593	chr11:118967887-119585454
Gaa_2185_Sgsh_1668_Slc26a11_1597	chr11:118967887-119585454
Gaa_2186_Sgsh_1669_Slc26a11_1598	chr11:118967887-119585454
Gaa_2187_Sgsh_1670_Slc26a11_1599	chr11:118967887-119585454
Gaa_2188_Sgsh_1671_Slc26a11_1600	chr11:118967887-119585454
Gaa_2189_Sgsh_1672_Slc26a11_1601	chr11:118967887-119585454
Gaa_2191_Sgsh_1674_Slc26a11_1603	chr11:118967887-119585454
Gaa_2195_Sgsh_1678_Slc26a11_1607	chr11:118967887-119585454
Gaa_2197_Sgsh_1680_Slc26a11_1609	chr11:118967887-119585454
Gaa_2204_Sgsh_1687_Slc26a11_1616	chr11:118967887-119585454
Gaa_2206_Sgsh_1689_Slc26a11_1618	chr11:118967887-119585454
Gaa_2209_Sgsh_1692_Slc26a11_1621	chr11:118967887-119585454
Gaa_2211_Sgsh_1694_Slc26a11_1623	chr11:118967887-119585454
Gaa_2218_Sgsh_1701_Slc26a11_1630	chr11:118967887-119585454
Gaa_2220_Sgsh_1703_Slc26a11_1632	chr11:118967887-119585454
Gaa_2222_Sgsh_1705_Slc26a11_1634	chr11:118967887-119585454
Gaa_2223_Sgsh_1706_Slc26a11_1635	chr11:118967887-119585454
Gaa_2224_Sgsh_1707_Slc26a11_1636	chr11:118967887-119585454
Gaa_2227_Sgsh_1710_Slc26a11_1639	chr11:118967887-119585454
Gaa_2256_Sgsh_1739_Slc26a11_1668	chr11:118967887-119585454
Gaa_2257_Sgsh_1740_Slc26a11_1669	chr11:118967887-119585454
Gaa_2261_Sgsh_1744_Slc26a11_1673	chr11:118967887-119585454
Gaa_2262_Sgsh_1745_Slc26a11_1674	chr11:118967887-119585454
Gaa_2264_Sgsh_1747_Slc26a11_1676	chr11:118967887-119585454
Gaa_2265_Sgsh_1748_Slc26a11_1677	chr11:118967887-119585454
Gaa_2266_Sgsh_1749_Slc26a11_1678	chr11:118967887-119585454
Gaa_2268_Sgsh_1751_Slc26a11_1680	chr11:118967887-119585454
Gaa_2269_Sgsh_1752_Slc26a11_1681	chr11:118967887-119585454
Gaa_2270_Sgsh_1753_Slc26a11_1682	chr11:118967887-119585454
Gaa_2272_Sgsh_1755_Slc26a11_1684	chr11:118967887-119585454
Gaa_2273_Sgsh_1756_Slc26a11_1685	chr11:118967887-119585454
Gaa_2275_Sgsh_1758_Slc26a11_1687	chr11:118967887-119585454
Gaa_2277_Sgsh_1760_Slc26a11_1689	chr11:118967887-119585454
Gaa_2287_Sgsh_1770_Slc26a11_1699	chr11:118967887-119585454
Gaa_2294_Sgsh_1777_Slc26a11_1706	chr11:118967887-119585454
Gaa_2307_Sgsh_1790_Slc26a11_1719	chr11:118967887-119585454
Gaa_2325_Sgsh_1808_Slc26a11_1737	chr11:118967887-119585454
Rptor_1	chr11:119302905-120199576
Rptor_3	chr11:119302905-120199576
Rptor_4	chr11:119302905-120199576
Gaa_2328_Sgsh_1811_Slc26a11_1740	chr11:118967887-119585454
Rptor_6	chr11:119302905-120199576
Gaa_2338_Sgsh_1821_Slc26a11_1750	chr11:118967887-119585454
Rptor_15	chr11:119302905-120199576
Gaa_2340_Sgsh_1823_Slc26a11_1752	chr11:118967887-119585454
Gaa_2357_Rptor_34_Sgsh_1840_Slc26a11_1769	chr11:118967887-119585454
Gaa_2378_Rptor_55_Sgsh_1861_Slc26a11_1790	chr11:118967887-119585454
Gaa_2380_Rptor_57_Sgsh_1863_Slc26a11_1792	chr11:118967887-119585454
Gaa_2382_Rptor_59_Sgsh_1865_Slc26a11_1794	chr11:118967887-119585454
Gaa_2408_Rptor_85_Sgsh_1891_Slc26a11_1820	chr11:118967887-119585454
Gaa_2409_Rptor_86_Sgsh_1892_Slc26a11_1821	chr11:118967887-119585454
Gaa_2417_Rptor_94_Sgsh_1900_Slc26a11_1829	chr11:118967887-119585454
Gaa_2428_Rptor_105_Sgsh_1911_Slc26a11_1840	chr11:118967887-119585454
Gaa_2429_Rptor_106_Sgsh_1912_Slc26a11_1841	chr11:118967887-119585454
Gaa_2430_Rptor_107_Sgsh_1913_Slc26a11_1842	chr11:118967887-119585454
Gaa_2469_Rptor_146_Sgsh_1952_Slc26a11_1881	chr11:118967887-119585454
Gaa_2470_Rptor_147_Sgsh_1953_Slc26a11_1882	chr11:118967887-119585454
Gaa_2473_Rptor_150_Sgsh_1956_Slc26a11_1885	chr11:118967887-119585454
Gaa_2474_Rptor_151_Sgsh_1957_Slc26a11_1886	chr11:118967887-119585454
Gaa_2482_Rptor_159_Sgsh_1965_Slc26a11_1894	chr11:118967887-119585454
Gaa_2483_Rptor_160_Sgsh_1966_Slc26a11_1895	chr11:118967887-119585454
Gaa_2492_Rptor_169_Sgsh_1975_Slc26a11_1904	chr11:118967887-119585454
Gaa_2493_Rptor_170_Sgsh_1976_Slc26a11_1905	chr11:118967887-119585454
Gaa_2496_Rptor_173_Sgsh_1979_Slc26a11_1908	chr11:118967887-119585454
Gaa_2501_Rptor_178_Sgsh_1984_Slc26a11_1913	chr11:118967887-119585454
Gaa_2502_Rptor_179_Sgsh_1985_Slc26a11_1914	chr11:118967887-119585454
Gaa_2514_Rptor_191_Sgsh_1997_Slc26a11_1926	chr11:118967887-119585454
Gaa_2528_Rptor_205_Sgsh_2011_Slc26a11_1940	chr11:118967887-119585454
Gaa_2532_Rptor_209_Sgsh_2015_Slc26a11_1944	chr11:118967887-119585454
Gaa_2535_Rptor_212_Sgsh_2018_Slc26a11_1947	chr11:118967887-119585454
Gaa_2536_Rptor_213_Sgsh_2019_Slc26a11_1948	chr11:118967887-119585454
Gaa_2537_Rptor_214_Sgsh_2020_Slc26a11_1949	chr11:118967887-119585454
Gaa_2556_Rptor_233_Sgsh_2039_Slc26a11_1968	chr11:118967887-119585454
Gaa_2557_Rptor_234_Sgsh_2040_Slc26a11_1969	chr11:118967887-119585454
Gaa_2591_Rptor_268_Sgsh_2074_Slc26a11_2003	chr11:118967887-119585454
Gaa_2592_Rptor_269_Sgsh_2075_Slc26a11_2004	chr11:118967887-119585454
Gaa_2594_Rptor_271_Sgsh_2077_Slc26a11_2006	chr11:118967887-119585454
Gaa_2595_Rptor_272_Sgsh_2078_Slc26a11_2007	chr11:118967887-119585454
Gaa_2597_Rptor_274_Sgsh_2080_Slc26a11_2009	chr11:118967887-119585454
Gaa_2598_Rptor_275_Sgsh_2081_Slc26a11_2010	chr11:118967887-119585454
Gaa_2599_Rptor_276_Sgsh_2082_Slc26a11_2011	chr11:118967887-119585454
Gaa_2600_Rptor_277_Sgsh_2083_Slc26a11_2012	chr11:118967887-119585454
Gaa_2604_Rptor_281_Sgsh_2087_Slc26a11_2016	chr11:118967887-119585454
Gaa_2608_Rptor_285_Sgsh_2091_Slc26a11_2020	chr11:118967887-119585454
Gaa_2612_Rptor_289_Sgsh_2095_Slc26a11_2024	chr11:118967887-119585454
Gaa_2613_Rptor_290_Sgsh_2096_Slc26a11_2025	chr11:118967887-119585454
Gaa_2620_Rptor_297_Sgsh_2103_Slc26a11_2032	chr11:118967887-119585454
Gaa_2621_Rptor_298_Sgsh_2104_Slc26a11_2033	chr11:118967887-119585454
Gaa_2622_Rptor_299_Sgsh_2105_Slc26a11_2034	chr11:118967887-119585454
Gaa_2626_Rptor_303_Sgsh_2109_Slc26a11_2038	chr11:118967887-119585454
Gaa_2628_Rptor_305_Sgsh_2111_Slc26a11_2040	chr11:118967887-119585454
Gaa_2629_Rptor_306_Sgsh_2112_Slc26a11_2041	chr11:118967887-119585454
Gaa_2630_Rptor_307_Sgsh_2113_Slc26a11_2042	chr11:118967887-119585454
Gaa_2633_Rptor_310_Sgsh_2116_Slc26a11_2045	chr11:118967887-119585454
Gaa_2634_Rptor_311_Sgsh_2117_Slc26a11_2046	chr11:118967887-119585454
Gaa_2635_Rptor_312_Sgsh_2118_Slc26a11_2047	chr11:118967887-119585454
Gaa_2636_Rptor_313_Sgsh_2119_Slc26a11_2048	chr11:118967887-119585454
Gaa_2637_Rptor_314_Sgsh_2120_Slc26a11_2049	chr11:118967887-119585454
Gaa_2639_Rptor_316_Sgsh_2122_Slc26a11_2051	chr11:118967887-119585454
Gaa_2640_Rptor_317_Sgsh_2123_Slc26a11_2052	chr11:118967887-119585454
Gaa_2642_Rptor_319_Sgsh_2125_Slc26a11_2054	chr11:118967887-119585454
Gaa_2643_Rptor_320_Sgsh_2126_Slc26a11_2055	chr11:118967887-119585454
Gaa_2645_Rptor_322_Sgsh_2128_Slc26a11_2057	chr11:118967887-119585454
Gaa_2646_Rptor_323_Sgsh_2129_Slc26a11_2058	chr11:118967887-119585454
Gaa_2649_Rptor_326_Sgsh_2132_Slc26a11_2061	chr11:118967887-119585454
Gaa_2650_Rptor_327_Sgsh_2133_Slc26a11_2062	chr11:118967887-119585454
Gaa_2651_Rptor_328_Sgsh_2134_Slc26a11_2063	chr11:118967887-119585454
Gaa_2652_Rptor_329_Sgsh_2135_Slc26a11_2064	chr11:118967887-119585454
Gaa_2653_Rptor_330_Sgsh_2136_Slc26a11_2065	chr11:118967887-119585454
Gaa_2654_Rptor_331_Sgsh_2137_Slc26a11_2066	chr11:118967887-119585454
Gaa_2655_Rptor_332_Sgsh_2138_Slc26a11_2067	chr11:118967887-119585454
Gaa_2656_Rptor_333_Sgsh_2139_Slc26a11_2068	chr11:118967887-119585454
Gaa_2658_Rptor_335_Sgsh_2141_Slc26a11_2070	chr11:118967887-119585454
Gaa_2659_Rptor_336_Sgsh_2142_Slc26a11_2071	chr11:118967887-119585454
Gaa_2675_Rptor_352_Sgsh_2158_Slc26a11_2087	chr11:118967887-119585454
Gaa_2676_Rptor_353_Sgsh_2159_Slc26a11_2088	chr11:118967887-119585454
Gaa_2677_Rptor_354_Sgsh_2160_Slc26a11_2089	chr11:118967887-119585454
Gaa_2678_Rptor_355_Sgsh_2161_Slc26a11_2090	chr11:118967887-119585454
Gaa_2679_Rptor_356_Sgsh_2162_Slc26a11_2091	chr11:118967887-119585454
Gaa_2682_Rptor_359_Sgsh_2165_Slc26a11_2094	chr11:118967887-119585454
Gaa_2683_Rptor_360_Sgsh_2166_Slc26a11_2095	chr11:118967887-119585454
Gaa_2685_Rptor_362_Sgsh_2168_Slc26a11_2097	chr11:118967887-119585454
Gaa_2686_Rptor_363_Sgsh_2169_Slc26a11_2098	chr11:118967887-119585454
Gaa_2696_Rptor_373_Sgsh_2179_Slc26a11_2108	chr11:118967887-119585454
Gaa_2697_Rptor_374_Sgsh_2180_Slc26a11_2109	chr11:118967887-119585454
Gaa_2698_Rptor_375_Sgsh_2181_Slc26a11_2110	chr11:118967887-119585454
Gaa_2699_Rptor_376_Sgsh_2182_Slc26a11_2111	chr11:118967887-119585454
Gaa_2700_Rptor_377_Sgsh_2183_Slc26a11_2112	chr11:118967887-119585454
Gaa_2701_Rptor_378_Sgsh_2184_Slc26a11_2113	chr11:118967887-119585454
Gaa_2709_Rptor_386_Sgsh_2192_Slc26a11_2121	chr11:118967887-119585454
Gaa_2712_Rptor_389_Sgsh_2195_Slc26a11_2124	chr11:118967887-119585454
Gaa_2713_Rptor_390_Sgsh_2196_Slc26a11_2125	chr11:118967887-119585454
Gaa_2714_Rptor_391_Sgsh_2197_Slc26a11_2126	chr11:118967887-119585454
Gaa_2715_Rptor_392_Sgsh_2198_Slc26a11_2127	chr11:118967887-119585454
Gaa_2718_Rptor_395_Sgsh_2201_Slc26a11_2130	chr11:118967887-119585454
Gaa_2719_Rptor_396_Sgsh_2202_Slc26a11_2131	chr11:118967887-119585454
Gaa_2722_Rptor_399_Sgsh_2205_Slc26a11_2134	chr11:118967887-119585454
Gaa_2723_Rptor_400_Sgsh_2206_Slc26a11_2135	chr11:118967887-119585454
Gaa_2724_Rptor_401_Sgsh_2207_Slc26a11_2136	chr11:118967887-119585454
Gaa_2731_Rptor_408_Sgsh_2214_Slc26a11_2143	chr11:118967887-119585454
Gaa_2732_Rptor_409_Sgsh_2215_Slc26a11_2144	chr11:118967887-119585454
Gaa_2733_Rptor_410_Sgsh_2216_Slc26a11_2145	chr11:118967887-119585454
Gaa_2741_Rptor_418_Sgsh_2224_Slc26a11_2153	chr11:118967887-119585454
Gaa_2742_Rptor_419_Sgsh_2225_Slc26a11_2154	chr11:118967887-119585454
Gaa_2748_Rptor_425_Sgsh_2231_Slc26a11_2160	chr11:118967887-119585454
Gaa_2749_Rptor_426_Sgsh_2232_Slc26a11_2161	chr11:118967887-119585454
Gaa_2753_Rptor_430_Sgsh_2236_Slc26a11_2165	chr11:118967887-119585454
Gaa_2760_Rptor_437_Sgsh_2243_Slc26a11_2172	chr11:118967887-119585454
Gaa_2762_Rptor_439_Sgsh_2245_Slc26a11_2174	chr11:118967887-119585454
Gaa_2763_Rptor_440_Sgsh_2246_Slc26a11_2175	chr11:118967887-119585454
Gaa_2772_Rptor_449_Sgsh_2255_Slc26a11_2184	chr11:118967887-119585454
Gaa_2773_Rptor_450_Sgsh_2256_Slc26a11_2185	chr11:118967887-119585454
Gaa_2808_Rptor_485_Sgsh_2291_Slc26a11_2220	chr11:118967887-119585454
Gaa_2812_Rptor_489_Sgsh_2295_Slc26a11_2224	chr11:118967887-119585454
Gaa_2813_Rptor_490_Sgsh_2296_Slc26a11_2225	chr11:118967887-119585454
Gaa_2814_Rptor_491_Sgsh_2297_Slc26a11_2226	chr11:118967887-119585454
Gaa_2818_Rptor_495_Sgsh_2301_Slc26a11_2230	chr11:118967887-119585454
Gaa_2823_Rptor_500_Sgsh_2306_Slc26a11_2235	chr11:118967887-119585454
Gaa_2827_Rptor_504_Sgsh_2310_Slc26a11_2239	chr11:118967887-119585454
Gaa_2828_Rptor_505_Sgsh_2311_Slc26a11_2240	chr11:118967887-119585454
Gaa_2857_Rptor_534_Sgsh_2340_Slc26a11_2269	chr11:118967887-119585454
Gaa_2858_Rptor_535_Sgsh_2341_Slc26a11_2270	chr11:118967887-119585454
Gaa_2871_Rptor_548_Sgsh_2354_Slc26a11_2283	chr11:118967887-119585454
Gaa_2872_Rptor_549_Sgsh_2355_Slc26a11_2284	chr11:118967887-119585454
Gaa_2873_Rptor_550_Sgsh_2356_Slc26a11_2285	chr11:118967887-119585454
Gaa_2874_Rptor_551_Sgsh_2357_Slc26a11_2286	chr11:118967887-119585454
Gaa_2876_Rptor_553_Sgsh_2359_Slc26a11_2288	chr11:118967887-119585454
Gaa_2887_Rptor_564_Sgsh_2370_Slc26a11_2299	chr11:118967887-119585454
Gaa_2888_Rptor_565_Sgsh_2371_Slc26a11_2300	chr11:118967887-119585454
Gaa_2894_Rptor_571_Sgsh_2377_Slc26a11_2306	chr11:118967887-119585454
Gaa_2902_Rptor_579_Sgsh_2385_Slc26a11_2314	chr11:118967887-119585454
Gaa_2958_Rptor_635_Sgsh_2441_Slc26a11_2370	chr11:118967887-119585454
Gaa_2971_Rptor_648_Sgsh_2454_Slc26a11_2383	chr11:118967887-119585454
Gaa_2972_Rptor_649_Sgsh_2455_Slc26a11_2384	chr11:118967887-119585454
Gaa_2973_Rptor_650_Sgsh_2456_Slc26a11_2385	chr11:118967887-119585454
Gaa_2981_Rptor_658_Sgsh_2464_Slc26a11_2393	chr11:118967887-119585454
Gaa_2982_Rptor_659_Sgsh_2465_Slc26a11_2394	chr11:118967887-119585454
Gaa_2983_Rptor_660_Sgsh_2466_Slc26a11_2395	chr11:118967887-119585454
Gaa_2987_Rptor_664_Sgsh_2470_Slc26a11_2399	chr11:118967887-119585454
Gaa_2988_Rptor_665_Sgsh_2471_Slc26a11_2400	chr11:118967887-119585454
Gaa_2989_Rptor_666_Sgsh_2472_Slc26a11_2401	chr11:118967887-119585454
Gaa_2997_Rptor_674_Sgsh_2480_Slc26a11_2409	chr11:118967887-119585454
Gaa_3004_Rptor_681_Sgsh_2487_Slc26a11_2416	chr11:118967887-119585454
Gaa_3056_Rptor_733_Sgsh_2539_Slc26a11_2468	chr11:118967887-119585454
Gaa_3057_Rptor_734_Sgsh_2540_Slc26a11_2469	chr11:118967887-119585454
Gaa_3077_Rptor_754_Sgsh_2560_Slc26a11_2489	chr11:118967887-119585454
Gaa_3079_Rptor_756_Sgsh_2562_Slc26a11_2491	chr11:118967887-119585454
Gaa_3082_Rptor_759_Sgsh_2565_Slc26a11_2494	chr11:118967887-119585454
Gaa_3083_Rptor_760_Sgsh_2566_Slc26a11_2495	chr11:118967887-119585454
Gaa_3084_Rptor_761_Sgsh_2567_Slc26a11_2496	chr11:118967887-119585454
Gaa_3087_Rptor_764_Sgsh_2570_Slc26a11_2499	chr11:118967887-119585454
Gaa_3098_Rptor_775_Sgsh_2581_Slc26a11_2510	chr11:118967887-119585454
Gaa_3102_Rptor_779_Sgsh_2585_Slc26a11_2514	chr11:118967887-119585454
Gaa_3103_Rptor_780_Sgsh_2586_Slc26a11_2515	chr11:118967887-119585454
Gaa_3107_Rptor_784_Sgsh_2590_Slc26a11_2519	chr11:118967887-119585454
Gaa_3108_Rptor_785_Sgsh_2591_Slc26a11_2520	chr11:118967887-119585454
